finding_id,finding,item_id,model,tier,turn,layer,sub,sub_gloss,text,note
F9,正面案例与清晰的手段实例,F9-C07,Qwen2.5-7B-Instruct,HSK1,13,INT,S1,放弃话题控制,你喜欢哪本书？讲讲它的内容或者你喜欢的一段话吧。,继续跟随学生刚才选定的话题（故事书/科普书），让学生自主决定要讲哪一本书
F3,不放弃话题控制、不区分主次话题,F3-C60,Qwen2.5-7B-Instruct,HSK1,15,INT,S4,使新话题显著化,现在,标记从赏析故事到要求学生练习表达之间的边界
F8,语言层面的缺陷谱系,F8-C12,Qwen2.5-7B-Instruct,HSK1,17,DEV,MLF,元语言/修正问题,n-i-ng,第三次出现同样的拼音拆分错误，自始至终未被真正纠正
F8,语言层面的缺陷谱系,F8-C13,Qwen2.5-7B-Instruct,HSK1,17,DEV,COD,语码侵入,о,第三次出现的西里尔字母“о”
F5,空转:重复与无进展,F5-C18,Qwen2.5-7B-Instruct,HSK1,17,DEV,DIS,话语层面问题,我们现在再练习一次“nǐ hǎo” 的发音，确保你能够准确地读出来。,原地打转/停滞：第9轮已宣布“nǐ hǎo 很标准了”，此处在没有新触发（学生没有出错或困难）的情况下第三次重复同一发音练习，没有信息推进
F3,不放弃话题控制、不区分主次话题,F3-C61,Qwen2.5-7B-Instruct,HSK1,-1,DLG,,对话级备注,,整体上老师较好地跟随学生主动提出的问题和话题（多处S1）；第9轮出现一处事实性错误（把“冰糖葫芦”当作月饼口味举例，OTH）；第11-15轮反复引入不同的传统故事，呈现S3式浅尝辄止模式；未见明显的伪调整或语言层面偏误。
F3,不放弃话题控制、不区分主次话题,F3-C62,Qwen2.5-7B-Instruct,HSK1,1,INT,S2,选择显著话题,你叫什么名字？,开场轮次，选择简单、以学生为中心的话题
F3,不放弃话题控制、不区分主次话题,F3-C63,Qwen2.5-7B-Instruct,HSK1,3,INT,S2,选择显著话题,你在做什么呢？,以学生当下的行为为简单话题
F3,不放弃话题控制、不区分主次话题,F3-C64,Qwen2.5-7B-Instruct,HSK1,5,INT,S1,放弃话题控制,你还想知道其他节日吗？,把是否继续该话题及具体选哪个节日的决定权交给学生，学生随后确实自主选择了“中秋节”
F3,不放弃话题控制、不区分主次话题,F3-C65,Qwen2.5-7B-Instruct,HSK1,7,INT,S2,选择显著话题,你喜欢吃哪种口味的月饼呢？,以学生个人口味这一简单、以学生为中心的话题追问
F8,语言层面的缺陷谱系,F8-C14,Qwen2.5-7B-Instruct,HSK1,9,DEV,OTH,其他/整篇评述,冰糖葫芦,事实性错误：冰糖葫芦是糖葫芦类小吃，并非月饼口味，与“五仁”并列作为月饼口味例子不当
F3,不放弃话题控制、不区分主次话题,F3-C66,Qwen2.5-7B-Instruct,HSK1,9,INT,S2,选择显著话题,你喜欢怎么过中秋节呢？,继续以学生个人经历为简单话题
F3,不放弃话题控制、不区分主次话题,F3-C67,Qwen2.5-7B-Instruct,HSK1,11,INT,S2,选择显著话题,那你最喜欢哪个故事呢？,教师自主选定“故事”这一新的具体小话题，虽贴近对话脉络，但由老师主导挑选
F3,不放弃话题控制、不区分主次话题,F3-C68,Qwen2.5-7B-Instruct,HSK1,13,INT,S3,话题简短处理,我还挺喜欢梁山伯与祝英台的故事,每轮都引入一个新的具体故事（嫦娥奔月→梁祝→白蛇传），话题面广但每个都未深入，浅尝辄止
F3,不放弃话题控制、不区分主次话题,F3-C69,Qwen2.5-7B-Instruct,HSK1,13,INT,S2,选择显著话题,你最喜欢故事里的什么部分？,以学生的具体感受为简单话题追问
F3,不放弃话题控制、不区分主次话题,F3-C70,Qwen2.5-7B-Instruct,HSK1,15,INT,S3,话题简短处理,我最喜欢《白蛇传》这个故事,连续第三次引入新故事，同样呈现浅尝辄止的模式
F3,不放弃话题控制、不区分主次话题,F3-C71,Qwen2.5-7B-Instruct,HSK1,17,INT,S1,放弃话题控制,你喜欢怎样学习中国的传统文化呢？可以通过看书、看电影或者听故事来学习。,给出具体的or-choice候选（看书/看电影/听故事），把学习方式的选择权交给学生
F5,空转:重复与无进展,F5-C19,Qwen2.5-7B-Instruct,HSK1,-1,DLG,,对话级备注,,对话内容与语域远超HSK1典型难度（大量书面化、文学化表达）。第7轮和第11轮出现幻影纠错（MLF）：老师声称在“纠正”学生的发音/语法或“修改”答案，但给出的“纠正后”文本与原文几乎或完全相同，并不存在真实错误；“纠正发音”在纯文字对话中本身也难以成立。第9轮出现典型的伪调整（连续给出两套话题内容、不等学生回应就继续，最后才假意让学生“选一个话题”）。第11轮起出现提前结束后反复道别却继续授课的循环模式（原地打转），贯穿第11、13、15、17轮。
F3,不放弃话题控制、不区分主次话题,F3-C72,Qwen2.5-7B-Instruct,HSK1,1,INT,S2,选择显著话题,你喜欢做什么呢？,开场轮次，选择简单、以学生为中心的话题
F3,不放弃话题控制、不区分主次话题,F3-C73,Qwen2.5-7B-Instruct,HSK1,3,INT,S2,选择显著话题,你会喝茶吗？,以学生个人喜好为简单话题
F3,不放弃话题控制、不区分主次话题,F3-C74,Qwen2.5-7B-Instruct,HSK1,5,INT,S2,选择显著话题,你还知道其他类型的茶吗？比如说红茶或者乌龙茶之类的。,继续追问学生对茶的了解，延续同一简单话题
F8,语言层面的缺陷谱系,F8-C15,Qwen2.5-7B-Instruct,HSK1,7,DEV,MLF,元语言/修正问题,"我来纠正一下你的发音和语法吧。

正确句子：
- 红茶通常是完全发酵的，口感醇厚。
- 乌龙茶则是半发酵的，口味介于绿茶和红茶之间，既有绿茶的清香又有红茶的甘甜。
- 我还听说过白茶和黑茶等种类，每种茶叶都有它独特的风味和功效。",幻影纠错：学生原文本身并无语法错误（纯文字对话也无从判断“发音”），所谓“正确句子”与学生原句几乎逐字相同，凭空捏造了一个不存在的错误再加以“纠正”
F3,不放弃话题控制、不区分主次话题,F3-C75,Qwen2.5-7B-Instruct,HSK1,9,INT,ST4,分解话题-述题,"1. 春节：春节是中国最重要的节日之一，人们会贴春联、放鞭炮、吃团圆饭。
2. 中秋节：中秋节时，人们会赏月、吃月饼，一家人团聚在一起。
3. 清明节：清明节人们会扫墓祭祖，还有踏青活动。
4. 端午节：端午节时，人们会包粽子、划龙舟。",把“聊节日”这一大话题拆成四个节日逐条列出
F3,不放弃话题控制、不区分主次话题,F3-C76,Qwen2.5-7B-Instruct,HSK1,9,INT,S4,使新话题显著化,现在轮到你了，你能说一说你喜欢哪个节日吗？为什么喜欢这个节日呢？,“现在”标记从列举节日到提问学生之间的边界
F1,伪修正:模拟互动而非进行互动,F1-C04,Qwen2.5-7B-Instruct,HSK1,9,DEV,DIS,话语层面问题,现在轮到你了，请选择一个话题，然后用简单的句子告诉我你最喜欢的自然风光是什么，以及为什么喜欢它。,伪调整：老师在第一个“现在轮到你了”提问后完全不等学生回应，又追加第二套话题清单和第二次提问，一口气把两个话题的内容都讲完
F3,不放弃话题控制、不区分主次话题,F3-C77,Qwen2.5-7B-Instruct,HSK1,9,INT,S4,使新话题显著化,另外，,标记追加书目推荐这一新内容的边界
F1,伪修正:模拟互动而非进行互动,F1-C05,Qwen2.5-7B-Instruct,HSK1,9,DEV,DIS,话语层面问题,我们现在先从节日或自然风光中选一个话题，开始练习吧！,伪放弃/伪调整：此时两个话题的全部内容和示范问题都已一次性讲完，这里才说“选一个话题”，选择已没有实际意义
F8,语言层面的缺陷谱系,F8-C16,Qwen2.5-7B-Instruct,HSK1,11,DEV,MLF,元语言/修正问题,回答不错，不过稍微修改一下会更好：“我喜欢春节。”,幻影纠错：声称“修改一下会更好”，但给出的“修改后”文本与原文一字不差
F4,过早结束对话,F4-C04,Qwen2.5-7B-Instruct,HSK1,11,DEV,DIS,话语层面问题,下次见啦！加油！,提前结束：对话在第11/19轮就开始收尾道别，但内容和练习明显远未结束，后续还有多轮继续教学
F3,不放弃话题控制、不区分主次话题,F3-C78,Qwen2.5-7B-Instruct,HSK1,13,INT,S4,使新话题显著化,下面,标记引入示范句子这一新内容的边界
F5,空转:重复与无进展,F5-C20,Qwen2.5-7B-Instruct,HSK1,13,DEV,DIS,话语层面问题,下次见啦！加油！,原地打转/停滞：紧接第11轮的提前道别之后又继续讲课，这里再次重复同样的“下次见”收尾却依旧没有真正结束对话
F3,不放弃话题控制、不区分主次话题,F3-C79,Qwen2.5-7B-Instruct,HSK1,15,INT,S4,使新话题显著化,下面,标记引入反馈点评这一新内容的边界
F8,语言层面的缺陷谱系,F8-C17,Qwen2.5-7B-Instruct,HSK1,15,DEV,DIS,话语层面问题,期待下次见面！加油！,第三次重复道别收尾，循环模式没有实际结束对话
F3,不放弃话题控制、不区分主次话题,F3-C80,Qwen2.5-7B-Instruct,HSK1,17,INT,S4,使新话题显著化,下面,标记引入调整建议这一新内容的边界
F8,语言层面的缺陷谱系,F8-C18,Qwen2.5-7B-Instruct,HSK1,17,DEV,DIS,话语层面问题,期待下次见！继续加油！,第四次重复道别收尾，循环模式贯穿全篇后半段
F5,空转:重复与无进展,F5-C21,Qwen2.5-7B-Instruct,HSK4,-1,DLG,,对话级备注,,前8轮围绕阅读与音乐话题展开得比较充分（含S2/S4的话题选择与边界标记）。第8轮学生主动提议“周末约时间讨论”，第9轮老师顺势跟随（S1），但随后提出的是一个AI无法真正兑现的线下面对面见面安排（OTH），且自此对话的实质内容基本停止，第9-17轮反复确认“周六见/周末见”，形成提前结束+原地打转的模式。
F3,不放弃话题控制、不区分主次话题,F3-C81,Qwen2.5-7B-Instruct,HSK4,1,INT,S2,选择显著话题,你喜欢做些什么休闲活动呢？,开场轮次选取学生休闲活动这一简单、贴近学生的话题。
F3,不放弃话题控制、不区分主次话题,F3-C82,Qwen2.5-7B-Instruct,HSK4,3,INT,S2,选择显著话题,你最近读了什么有趣的书吗？,围绕学生自身阅读经历这一简单具体的话题。
F3,不放弃话题控制、不区分主次话题,F3-C83,Qwen2.5-7B-Instruct,HSK4,3,INT,S2,选择显著话题,我也挺喜欢听音乐的，特别是流行歌曲。你平时听哪种类型的音乐比较多呢？,同一话轮内追加第二个围绕学生自身喜好（音乐类型）的简单话题。
F3,不放弃话题控制、不区分主次话题,F3-C84,Qwen2.5-7B-Instruct,HSK4,5,INT,S4,使新话题显著化,关于歌手和乐队，,用“关于……”作框架词，把话题从泛泛的听歌习惯收窄到具体的歌手/乐队推荐这一子话题。
F3,不放弃话题控制、不区分主次话题,F3-C85,Qwen2.5-7B-Instruct,HSK4,7,INT,S4,使新话题显著化,至于历史书籍，,用“至于……”作框架词，把话题从音乐推荐切回到历史书籍这一新的子话题，边界清晰。
F3,不放弃话题控制、不区分主次话题,F3-C86,Qwen2.5-7B-Instruct,HSK4,9,INT,S1,放弃话题控制,好的啊，我很乐意跟你一起讨论书籍和音乐！,学生在上一轮主动提出“周末约时间讨论”这一新方向，老师顺着学生提出的方向往下走，把话题决定权交给了学生。
F8,语言层面的缺陷谱系,F8-C19,Qwen2.5-7B-Instruct,HSK4,9,DEV,OTH,其他/整篇评述,这个周末我们可以找个时间，比如周六下午两点左右，我在这儿等你，我们可以一边喝杯茶，一边分享彼此的想法和感受。,AI辅导老师提出一个真实世界的线下面对面见面安排（具体时间地点、一起喝茶），这是AI无法真正兑现的unrealistic角色设定/逻辑不一致，不属于教学范畴内的互动调整。
F4,过早结束对话,F4-C05,Qwen2.5-7B-Instruct,HSK4,9,DEV,DIS,话语层面问题,期待那个美好的时刻！周末见！,提前结束：此后的实质性学习内容（书籍/音乐讨论）不再推进，转为反复确认“周末见面”这一约定，功能上等同于提前收尾。
F5,空转:重复与无进展,F5-C22,Qwen2.5-7B-Instruct,HSK4,11,DEV,DIS,话语层面问题,"周六见！很高兴你能这么期待这次的交流，相信我们会度过一个愉快的下午。准备好后记得给我发消息哦，我们到时候再确认具体细节。

周末见，祝你一切顺利！期待与你相见！",原地打转/停滞：内容仍在重复确认周末见面安排，没有新的学习内容推进。
F5,空转:重复与无进展,F5-C23,Qwen2.5-7B-Instruct,HSK4,13,DEV,DIS,话语层面问题,好的，周六上午我会查收你的消息。期待与你相见，祝你一切顺利，周末见！,原地打转/停滞：与前几轮内容高度重复（查收消息/期待相见/周末见）。
F5,空转:重复与无进展,F5-C24,Qwen2.5-7B-Instruct,HSK4,15,DEV,DIS,话语层面问题,好的，周六上午见！期待与你相见，祝你一切都顺利。周末见！,原地打转/停滞：与第13、17轮几乎逐字重复。
F5,空转:重复与无进展,F5-C25,Qwen2.5-7B-Instruct,HSK4,17,DEV,DIS,话语层面问题,好的，周六上午见！期待与你相见，祝你一切都顺利。周末见！,原地打转/停滞：与第13、15轮内容完全重复，多轮循环无信息推进。
F5,空转:重复与无进展,F5-C26,Qwen2.5-7B-Instruct,HSK4,-1,DLG,,对话级备注,,整体是这批对话中教学设计较完整、任务层层递进的一例（词汇学习→填空→纠错→造句→对话练习→细节扩写），S4话题边界标记使用恰当，未见明显的原地打转或提前结束。唯一发现的问题是第15轮未纠正学生在第14轮对话练习中出现的A/B角色标签错位（缺失修复）。
F3,不放弃话题控制、不区分主次话题,F3-C87,Qwen2.5-7B-Instruct,HSK4,1,INT,S2,选择显著话题,你今天过得怎么样？,开场轮次选取学生日常状态这一简单、贴近学生的话题。
F3,不放弃话题控制、不区分主次话题,F3-C88,Qwen2.5-7B-Instruct,HSK4,3,INT,S2,选择显著话题,你觉得哪些单词难记或者发音有困难吗？我们可以一起练习一下。,围绕学生自身学习困难这一简单具体的话题。
F3,不放弃话题控制、不区分主次话题,F3-C89,Qwen2.5-7B-Instruct,HSK4,9,INT,S4,使新话题显著化,我们再做一点拓展练习吧。你可以用这几个词汇造一个简短的故事吗？,真正的任务边界切换：从“填空练习巩固词汇”切换到“用词汇编故事”这一新的拓展任务。
F3,不放弃话题控制、不区分主次话题,F3-C90,Qwen2.5-7B-Instruct,HSK4,13,INT,S4,使新话题显著化,接下来，我们再做一些简单的对话练习吧。,用“接下来”作框架词，真正把任务从“故事写作”切换到“情景对话练习”这一新活动。
F8,语言层面的缺陷谱系,F8-C20,Qwen2.5-7B-Instruct,HSK4,15,DEV,DIS,话语层面问题,非常好！你已经能够很好地运用刚才学到的新词汇进行对话了。继续保持这种积极的学习态度！,缺失修复：学生上一轮把对话角色标签写错（应为A的两句被标成B，应为B的一句被标成A），老师全篇反馈中完全没有指出或纠正这一错误。
