dialogue_key,model,tier,source,turn,sub,sub_gloss,text,note
google--gemma-3-12b-it|HSK4|20260418-153559,gemma-3-12b-it,HSK4,claude_candidate,5,S1,放弃话题控制 (relinquish topic control),你有什么特别想练习的句子或者话题吗？,完全开放的问题；下一轮学生提出练习描述风景的新话题，t=7教师确实顺着走，S1成立。
google--gemma-3-12b-it|HSK4|20260418-153559,gemma-3-12b-it,HSK4,claude_candidate,13,S1,放弃话题控制 (relinquish topic control),你有什么想到的或者想练习的吗？,开放式问题；下一轮学生提出想练习讲故事，t=15老师认可并约定下次配合，S1成立。
google--gemma-3-12b-it|HSK4|20260418-154406,gemma-3-12b-it,HSK4,claude_candidate,1,S1,放弃话题控制 (relinquish topic control),今天你想聊些什么呢？或者，我们可以先从简单的自我介绍开始吗？,or-choice提供'自由话题'或'自我介绍'两个选项，学生选择自我介绍后，老师在t=3跟随进行自我介绍式提问，确认S1成立
google--gemma-3-12b-it|HSK4|20260418-160733,gemma-3-12b-it,HSK4,claude_candidate,1,S1,放弃话题控制 (relinquish topic control),今天你想聊些什么呢？ 或者，你最近在学什么有趣的课吗？,or-choice提供开放话题或'最近课程'选项，学生提及中国历史课后，老师在t=3跟随该话题展开，确认S1成立
google--gemma-3-12b-it|HSK4|20260418-160733,gemma-3-12b-it,HSK4,claude_candidate,3,S1,放弃话题控制 (relinquish topic control),你对哪个历史时期最感兴趣？ 是秦汉时期，还是明清时期？,or-choice提供秦汉/明清两个历史时期，学生选择了另一个时期（唐朝），老师在t=5完全跟随唐朝话题，确认S1成立（决定权确实交给了学生）
google--gemma-3-12b-it|HSK4|20260418-160733,gemma-3-12b-it,HSK4,claude_candidate,5,S1,放弃话题控制 (relinquish topic control),你对这三个方面有没有特别感兴趣的？或者，你还想了解唐朝的其他什么事情呢？,or-choice提供三个子话题及开放选项，学生选择'丝绸之路'，老师在t=7跟随该子话题，确认S1成立
google--gemma-3-12b-it|HSK4|20260418-160733,gemma-3-12b-it,HSK4,claude_candidate,9,S1,放弃话题控制 (relinquish topic control),你想更深入地了解哪个方面呢？ 比如说，你想知道更多关于佛教在中国传播的故事吗？,提供选择+具体建议，学生选择佛教传播/玄奘取经故事，老师在t=11完全跟随，确认S1成立
google--gemma-3-12b-it|HSK4|20260418-160733,gemma-3-12b-it,HSK4,claude_candidate,15,S1,放弃话题控制 (relinquish topic control),你对哪个话题最感兴趣呢？,老师列出节日/美食/名胜古迹等候选话题集合，学生选择'中国美食'，老师在t=17跟随该话题，确认S1成立
google--gemma-3-12b-it|HSK4|20260418-161200,gemma-3-12b-it,HSK4,claude_candidate,1,S1,放弃话题控制 (relinquish topic control),今天你想聊些什么呢？我们可以谈谈你的爱好，或者最近发生的事情都可以。你觉得怎么样？,or-choice提供爱好/最近发生的事情两个选项，学生选择'最近的事情'并提到学做中国菜，老师在t=3跟随该话题，确认S1成立
google--gemma-3-12b-it|HSK4|20260418-161200,gemma-3-12b-it,HSK4,claude_candidate,5,S1,放弃话题控制 (relinquish topic control),你觉得学习中国菜最困难的地方是什么？ 是买食材吗？ 还是烹饪技巧？,or-choice提供'买食材'或'烹饪技巧'两个选项，学生选择'买食材'，老师在t=7完全跟随该话题，确认S1成立
google--gemma-3-12b-it|HSK4|20260418-161200,gemma-3-12b-it,HSK4,claude_candidate,9,S1,放弃话题控制 (relinquish topic control),你还想了解哪种调味料的名字呢？ 或者你想让我帮你找找纽约市附近亚洲超市的地址？,or-choice提供'了解更多调味料名称'或'查找超市地址'两个选项，学生选择前者（询问豆瓣酱），老师在t=11跟随，确认S1成立
google--gemma-3-12b-it|HSK7|20260418-165705,gemma-3-12b-it,HSK7,claude_candidate,1,S1,放弃话题控制 (relinquish topic control),或者，我们可以讨论一下你学习中文的感受和目标。,or-choice形式给出的替代话题选项，与codebook正例“？或者，”结构一致。
google--gemma-3-12b-it|HSK7|20260418-165705,gemma-3-12b-it,HSK7,claude_candidate,7,S1,放弃话题控制 (relinquish topic control),另外，你觉得下次我们继续聊聊中国的其他菜系怎么样？ 比如，粤菜、淮扬菜、或者京菜？ 你对哪种菜系比较感兴趣？,给出候选菜系集合(粤菜/淮扬菜/京菜)并明确征询“你对哪种菜系比较感兴趣”；下一轮学生选定粤菜，t=9老师跟进，S1成立。
google--gemma-3-12b-it|HSK7|20260418-165705,gemma-3-12b-it,HSK7,claude_candidate,11,S1,放弃话题控制 (relinquish topic control),对了，你现在对中国菜系的了解有多少了？ 想继续聊聊其他的菜系吗？ 比如，淮扬菜，以其刀工精细和口味清淡著称。 或者，你对东北菜 (Dōngběi cài) 感兴趣吗？ 那可是出了名的量大实惠！,候选话题(淮扬菜/东北菜)+征询意见；下一轮学生选择东北菜，t=13老师跟进，S1成立。
google--gemma-3-12b-it|HSK7|20260418-165705,gemma-3-12b-it,HSK7,claude_candidate,15,S1,放弃话题控制 (relinquish topic control),对了，除了以上这些菜品，你还想了解东北菜的其他方面吗？ 比如，东北人的饮食习惯，或者东北菜背后的故事？,候选方面(饮食习惯/背后故事)+征询意见；下一轮学生两方面都作答，t=17老师均有跟进，S1成立。
google--gemma-3-12b-it|HSK7|20260418-165705,gemma-3-12b-it,HSK7,claude_candidate,17,S1,放弃话题控制 (relinquish topic control),你还有什么想知道的吗？,完全开放的问题；但这是该对话最后一个assistant话轮，学生提出了新问题(菜系间的联系)后对话即结束，是否被跟随无法验证，已写入顶层note。
google--gemma-3-12b-it|HSK7|20260418-172542,gemma-3-12b-it,HSK7,claude_candidate,1,S1,放弃话题控制 (relinquish topic control),我们可以讨论一下社会热点、科技发展、文学艺术，甚至是一些心理情感上的话题。 或者你想试着模拟一些正式场合的交流吗？,开场轮候选话题清单；学生并未选用其中任何一项，而是自己提出旅行博客话题，t=3老师顺着学生自选的话题走，S1以“跟随学生自选话题”的形式成立。
google--gemma-3-12b-it|HSK7|20260418-172542,gemma-3-12b-it,HSK7,claude_candidate,9,S1,放弃话题控制 (relinquish topic control),现在，我们可以结束今天的学习了吗？ 或者你还想继续练习其他的技能呢？ 比如，我们可以尝试根据你的这份采访方案，模拟一段采访对话，看看你能在实际场景中如何运用所学的知识。 你觉得怎么样？,给学生“结束”或“继续+具体建议(模拟采访对话)”的真实选择权；下一轮学生同意继续并采纳建议，t=11跟进，S1成立。
google--gemma-3-12b-it|HSK7|20260418-175950,gemma-3-12b-it,HSK7,claude_candidate,1,S1,放弃话题控制 (relinquish topic control),我们可以讨论一下时事新闻、文化艺术，甚至是一些专业领域的知识，都可以。,开场轮候选话题清单，给出多个可能方向。
google--gemma-3-12b-it|HSK7|20260418-175950,gemma-3-12b-it,HSK7,claude_candidate,1,S1,放弃话题控制 (relinquish topic control),你想从哪里开始？,开场轮开放式追问，进一步交出话题决定权。
google--gemma-3-12b-it|HSK7|20260418-175950,gemma-3-12b-it,HSK7,claude_candidate,9,S1,放弃话题控制 (relinquish topic control),如果你愿意，我们可以继续挑战一下。,以“如果你愿意”给学生保留拒绝的余地；下一轮学生欣然同意，S1以较弱形式成立。
google--gemma-3-12b-it|HSK7|20260418-175950,gemma-3-12b-it,HSK7,claude_candidate,13,S1,放弃话题控制 (relinquish topic control),你还有什么想练习的吗？ 或者有什么话题是你特别感兴趣的？,开放问题+or-choice；下一轮学生提出面试/客户投诉两个新场景，S1成立，但随后教师的处理方式见下一条DIS。
google--gemma-3-12b-it|HSK7|20260418-181210,gemma-3-12b-it,HSK7,claude_candidate,1,S1,放弃话题控制 (relinquish topic control),"或者，我们可以模拟一些场景，比如在参加一个会议、讨论一篇学术文章，甚至是一些关于文化习俗的探讨。 

你觉得从哪里开始比较好？ 随意发挥吧！",候选场景清单+“随意发挥吧”明确的控制权交出；学生未选用清单内容而自选天气话题，t=3老师顺着学生自选话题走，S1以跟随学生自选话题的形式成立。
google--gemma-3-12b-it|HSK7|20260418-181210,gemma-3-12b-it,HSK7,claude_candidate,11,S1,放弃话题控制 (relinquish topic control),你对这些书籍和电影感兴趣吗？ 你更倾向于哪种类型的题材呢？ 如果你有兴趣，我可以和你聊聊我对它们的看法。,与codebook给出的S1正例文字完全一致(“你对这些书籍和电影感兴趣吗？你更倾向于哪种类型的题材呢？”)，随后学生就红楼梦提问，t=13老师跟进，S1成立。
google--gemma-3-12b-it|HSK7|20260418-181210,gemma-3-12b-it,HSK7,claude_candidate,15,S1,放弃话题控制 (relinquish topic control),你目前的学习状态如何？有没有觉得哪个方面还需要加强？ 我们可以针对你的具体情况制定更详细的学习计划。,开放问题，交由学生自评薄弱环节；下一轮学生详细自述听说弱点，t=17老师据此制定针对性计划，S1成立。
google--gemma-3-12b-it|HSK7|20260419-230131,gemma-3-12b-it,HSK7,claude_candidate,1,S1,放弃话题控制 (relinquish topic control),今天你想聊些什么呢？或者，你最近在学习哪些有趣的材料吗？我们可以从那里开始讨论。,开场轮开放式问题+候选方向；学生提出静夜思相关话题，t=3老师顺着走，S1成立。
google--gemma-3-12b-it|HSK7|20260419-230131,gemma-3-12b-it,HSK7,claude_candidate,13,S1,放弃话题控制 (relinquish topic control),你最近有没有看过什么感兴趣的书籍或者电影呢？或者，你想聊聊你学习中文过程中遇到的困难和趣事？,开放问题+or-choice(书籍/电影 或 学习中文的困难趣事)；下一轮学生对两方面都作答，t=15老师均有回应，S1成立。
google--gemma-3-12b-it|HSK7|20260419-230131,gemma-3-12b-it,HSK7,claude_candidate,17,S1,放弃话题控制 (relinquish topic control),你觉得学习一门语言，仅仅是为了掌握沟通的能力，还是说还有更深层次的目的和意义？欢迎畅所欲言！,开放式哲学问题，“欢迎畅所欲言”明确交出话题深度和方向的控制权。
google--gemma-3-12b-it|HSK7|20260419-231558,gemma-3-12b-it,HSK7,claude_candidate,1,S1,放弃话题控制 (relinquish topic control),或者你想聊些什么话题呢？我们可以讨论一下时事新闻，文化艺术，甚至是一些比较专业的领域。,开场轮次，老师用开放问句+候选话题清单把话题决定权交给学生；学生随后自选电影话题，老师在下一轮跟随。
google--gemma-3-12b-it|HSK7|20260419-231558,gemma-3-12b-it,HSK7,claude_candidate,3,S1,放弃话题控制 (relinquish topic control),关于科幻电影，你更偏爱哪种类型？ 例如，是那种充满哲学思辨的，还是那种以视觉效果取胜的？,开放问句+or-choice（哲学思辨/视觉效果），决定接下来讨论科幻电影的方向；学生下一轮选择'有深度和思考性的'一类，老师跟随。
google--gemma-3-12b-it|HSK7|20260419-231558,gemma-3-12b-it,HSK7,claude_candidate,9,S1,放弃话题控制 (relinquish topic control),你更倾向于哪个类型的作品呢？ 或者你希望我根据你的喜好推荐其他的书籍？,or-choice：在给定书目中选一类，或完全另荐——决定权交给学生，学生下一轮明确说明偏好。
google--gemma-3-12b-it|HSK7|20260419-231558,gemma-3-12b-it,HSK7,claude_candidate,9,S1,放弃话题控制 (relinquish topic control),为了更好地为你推荐书籍，你能告诉我你喜欢哪种类型的文学作品吗？ 比如你更喜欢现代小说，古典名著，还是其他类型的作品呢？,开放问句+or-choice（现代小说/古典名著/其他），决定后续推荐方向；学生下一轮明确选择现代小说。
google--gemma-3-12b-it|HSK7|20260419-231558,gemma-3-12b-it,HSK7,claude_candidate,11,S1,放弃话题控制 (relinquish topic control),阅读之外，你平时还会通过哪些途径来提升你的中文水平呢？ 比如看新闻，听广播，还是其他方法？,'阅读之外'标记从书籍推荐转向学习方法话题的边界；同时是开放问句+举例式or-choice，决定权交给学生，学生下一轮具体回答了看新闻、听播客。
google--gemma-3-12b-it|HSK7|20260419-231558,gemma-3-12b-it,HSK7,claude_candidate,15,S1,放弃话题控制 (relinquish topic control),最后提一个问题，你觉得在学习中文的过程中，最大的困难是什么？ 是语法，词汇，还是发音？,'最后提一个问题'标记转向新话题（学习难点）的边界；同时是开放问句+or-choice，学生下一轮具体回答了词汇量不足、汉字量大。
google--gemma-3-12b-it|HSK7|20260420-002254,gemma-3-12b-it,HSK7,claude_candidate,1,S1,放弃话题控制 (relinquish topic control),今天你想聊些什么呢？最近有什么有趣的事情发生吗？或者，你想讨论一下某个话题，比如你读过的书、看过的电影，或者对社会现象的一些看法都可以。,开场轮次，开放问句+候选话题清单（书/电影/社会现象），学生随后自选电影话题，老师跟随。
google--gemma-3-12b-it|HSK7|20260420-002254,gemma-3-12b-it,HSK7,claude_candidate,3,S1,放弃话题控制 (relinquish topic control),如果不想继续聊这部电影， 科幻小说也是个不错的选择，你最喜欢的科幻小说是什么？ 为什么？,显式给出选择：继续聊这部电影，或转向科幻小说；学生下一轮转向了三体等科幻小说话题，老师跟随。
google--gemma-3-12b-it|HSK7|20260420-002254,gemma-3-12b-it,HSK7,claude_candidate,11,S1,放弃话题控制 (relinquish topic control),接下来， 你希望继续讨论这些话题， 还是想尝试其他主题？,'接下来'标记边界；同时是显式or-choice（继续当前话题/换新主题），把决定权交给学生，学生下一轮选择了转向中国书法话题，老师跟随。
google--gemma-3-12b-it|HSK7|20260420-011003,gemma-3-12b-it,HSK7,claude_candidate,1,S1,放弃话题控制 (relinquish topic control),今天你想聊些什么呢？ 最近有什么让你感兴趣的事情吗？ 或者，我们可以讨论一下你正在学习的专业课程，看看能不能用中文交流一下。,开场轮次，开放问句把话题决定权交给学生；学生随后自选四川美食话题，老师跟随。
